Watershed,River Mile,Site ID,Site Name,Sample Date,Entero. Count,Day of Rain (in.),Prior Day,2 Days Prior,3 Days Prior,Weather Station,Lab,Sample Type,Sample Order,Fluorescence,Comments ,Dilution ,QA Qualifier,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,10/3/15 11:26,>2420,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,5/14/16 11:35,63,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,6/11/16 9:55,285,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,7/9/16 9:25,1414,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,8/13/16 9:14,1986,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,9/10/16 9:30,2420,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,10/8/16 9:59,436,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,5/20/17 10:45,104,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,6/17/17 10:48,313,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,7/15/17 10:35,2420,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,8/19/17 10:20,1414,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,9/16/17 9:35,866,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,10/21/17 8:55,44,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,5/19/18 9:22,>2420,0.24,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,6/16/18 9:17,629,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,8/18/18 9:21,>24196,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,9/15/18 9:26,195,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,2.56,PR-2.56,Sleepy Hollow- DEP Spillway,10/27/18 9:08,2603,0.26,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,6/12/10 14:53,91,0,0,0.01,0.09,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,11/4/10 17:05,1414,1.11,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,11/6/11 11:29,117,0,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,5/12/12 11:55,134,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,6/2/12 11:35,>2420,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,7/14/12 12:04,54,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,8/4/12 11:00,980,0,0,0,0.06,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,9/8/12 10:52,1414,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,10/6/12 12:31,>2420,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,5/4/13 10:30,2,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,6/15/13 12:04,1986,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,7/13/13 11:15,46,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,8/10/13 13:35,921,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,9/14/13 11:31,435,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,10/12/13 11:56,113,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,5/3/14 11:42,214,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Main Stem,14.2,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,6/7/14 11:49,17,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Main Stem,12.795,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,7/5/14 11:49,1203,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Main Stem,25.7,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,8/2/14 14:03,>2420,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.71,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,9/6/14 10:53,172,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.62,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,10/4/14 11:40,980,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Main Stem,10.84,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,5/2/15 11:35,12,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,6/6/15 11:31,687,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,7/4/15 11:29,23,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,8/1/15 12:27,12,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,9/5/15 11:55,44,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,10/3/15 11:36,278,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,5/14/16 11:45,81,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,6/11/16 9:35,>2420,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,7/9/16 9:45,132,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,8/13/16 9:56,1986,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Main Stem,,,0,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,9/10/16 9:45,190,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,10/8/16 9:35,49,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,5/20/17 10:25,41,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,6/17/17 10:38,344,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,7/15/17 10:20,1553,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,8/19/17 10:46,575,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,9/16/17 9:24,412,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,0,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,10/21/17 8:45,62,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,5/19/18 9:33,613,0.25,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,6/16/18 9:30,>2420,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,8/18/18 9:55,17329,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,9/15/18 9:40,118,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,3.19,PR-3.19,Briarcliff Manor- Below Pocantico Lake,10/27/18 9:20,175,0.27,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,sediment,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,7/4/15 11:17,1203,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,8/1/15 11:15,1414,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,9/5/15 23:44,1120,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,10/3/15 11:02,>2420,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,5/14/16 11:20,250,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,6/11/16 9:50,866,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,7/9/16 10:02,1046,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,8/13/16 9:38,>2420,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,9/10/16 10:05,1300,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,10/8/16 9:30,50,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,5/20/17 9:13,86,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,6/17/17 9:18,613,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,7/15/17 9:30,2420,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,8/19/17 9:35,2420,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,9/16/17 9:41,1414,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,10/21/17 9:12,345,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,5/19/18 9:15,2420,0.23,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,6/16/18 9:19,1414,0,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,8/18/18 9:45,24196,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,9/15/18 9:30,295,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.22,PR-CB-0.77,Briarcliff Manor- Caney Brook tributary,10/27/18 9:05,24196,0.26,0,0,0,KNYHAWTH1,CURB,Watershed,Tributary,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,11/4/10 16:25,>2420,0.97,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,11/6/11 11:15,18,0,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,5/12/12 11:24,67,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,6/2/12 11:19,>2420,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,7/14/12 12:43,1733,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,8/4/12 11:50,1553,0,0,0,0.06,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,9/8/12 11:46,>2420,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,10/6/12 11:09,921,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,5/4/13 11:18,53,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,6/15/13 11:10,101,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,7/13/13 11:14,>2420,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,8/10/13 11:34,>2420,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,9/14/13 12:33,461,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,10/12/13 14:49,59,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,5/3/14 11:35,56,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.07,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,6/7/14 12:13,185,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.135,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,7/5/14 11:47,1203,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Main Stem,12.27,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,8/2/14 14:26,1986,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,16.55,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,9/6/14 11:52,30,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,10.81,,0,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,10/4/14 11:28,>2420,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Main Stem,23.77,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,5/2/15 13:08,19,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,6/6/15 11:25,1046,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,8/1/15 11:08,1986,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,5/14/16 11:25,64,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,6/11/16 9:55,1120,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,7/9/16 9:59,2420,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,8/13/16 9:43,>2420,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Main Stem,,,0,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,9/10/16 9:51,866,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,4.2201,PR-4.22,Briarcliff Manor- Unnamed tributary at pump house,10/8/16 9:40,613,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,6/12/10 14:36,10,0,0,0.01,0.09,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,11/4/10 16:40,>2420,1.11,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,11/6/11 11:20,57,0,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,5/12/12 12:38,80,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,6/2/12 11:18,>2420,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,7/14/12 11:40,308,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,8/4/12 10:38,1414,0,0,0,0.06,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,9/8/12 10:37,>2420,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,10/6/12 13:00,816,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,5/4/13 11:05,50,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,6/15/13 12:29,270,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,7/13/13 11:45,980,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,8/10/13 13:53,1120,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,9/14/13 11:21,2420,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,10/12/13 11:12,104,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,5/3/14 11:28,57,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.82,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,6/7/14 11:05,228,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Main Stem,13.22,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,7/5/14 11:26,770,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Main Stem,22.86,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,8/2/14 14:15,>2420,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,18.65,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,9/6/14 11:16,139,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.15,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,10/4/14 12:08,>2420,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Main Stem,9.72,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,5/2/15 13:18,3,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,6/6/15 11:46,816,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,7/4/15 11:10,387,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,8/1/15 11:35,365,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,9/5/15 12:15,45,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,10/3/15 11:55,>2420,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,5/14/16 11:10,132,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,5.11,PR-5.11,Briarcliff Manor- Above Pocantico Lake,6/11/16 10:20,189,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
